LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9994337594978104
Amygdala;ACURCY;STD;5.6178386080499476e-05
Amygdala;DICE;MEAN;0.5260481089476913
Amygdala;DICE;STD;0.039819399877202635
Amygdala;HDRFDST;MEAN;12.401732023168066
Amygdala;HDRFDST;STD;1.3405382596284536
GreyMatter;ACURCY;MEAN;0.9521093994678449
GreyMatter;ACURCY;STD;0.0021973680711056356
GreyMatter;DICE;MEAN;0.6944579137270999
GreyMatter;DICE;STD;0.011764031368010148
GreyMatter;HDRFDST;MEAN;3.2718935817918378
GreyMatter;HDRFDST;STD;0.6282614021483248
Hippocampus;ACURCY;MEAN;0.9984116725102758
Hippocampus;ACURCY;STD;0.00017946735091807161
Hippocampus;DICE;MEAN;0.5494598783370946
Hippocampus;DICE;STD;0.023968835961900005
Hippocampus;HDRFDST;MEAN;14.009495996206713
Hippocampus;HDRFDST;STD;1.2782886732925896
Thalamus;ACURCY;MEAN;0.9983855523429825
Thalamus;ACURCY;STD;0.00020513258228475537
Thalamus;DICE;MEAN;0.7042501607500127
Thalamus;DICE;STD;0.02735522223224493
Thalamus;HDRFDST;MEAN;39.80367972622976
Thalamus;HDRFDST;STD;3.326722148260336
WhiteMatter;ACURCY;MEAN;0.972414947790212
WhiteMatter;ACURCY;STD;0.002090296302244174
WhiteMatter;DICE;MEAN;0.7783451502787009
WhiteMatter;DICE;STD;0.021890841883679672
WhiteMatter;HDRFDST;MEAN;3.542465537910399
WhiteMatter;HDRFDST;STD;0.3885072878559508
