SUBJECT;LABEL;ACURCY;DICE;HDRFDST
117122;Amygdala;0.9993286678979801;0.459037711313394;13.490737563232042
117122;GreyMatter;0.9534163069380167;0.697192190313345;3.1622776601683795
117122;Hippocampus;0.9984701374213585;0.551682205107418;13.638181696985855
117122;Thalamus;0.998751972412677;0.7499826809837201;14.560219778561036
117122;WhiteMatter;0.9766898831842951;0.8152140341643228;4.123105625617661
118528;Amygdala;0.9992860180219932;0.45263343937787204;13.892443989449804
118528;GreyMatter;0.9509672818968913;0.7003484885094596;3.3166247903554
118528;Hippocampus;0.9981444998547022;0.5350509806186996;13.892443989449804
118528;Thalamus;0.9984780910468803;0.723607360422031;15.811388300841896
118528;WhiteMatter;0.9770158665607567;0.8172494574143595;4.0
118730;Amygdala;0.9993849196263087;0.5365641827340629;11.661903789690601
118730;GreyMatter;0.9492416909684507;0.7063700736103619;2.449489742783178
118730;Hippocampus;0.9980549351151299;0.48829451722464823;11.575836902790225
118730;Thalamus;0.9984604547468101;0.7098666203241083;15.165750888103101
118730;WhiteMatter;0.9776753258594613;0.808120497707924;3.7416573867739413
118932;Amygdala;0.9993730468229934;0.5090712158137016;12.24744871391589
118932;GreyMatter;0.9502323207906964;0.7070590286753745;3.1622776601683795
118932;Hippocampus;0.9980945879728041;0.5006344027551205;12.328828005937952
118932;Thalamus;0.9985218936222182;0.7293869367943442;14.7648230602334
118932;WhiteMatter;0.9779072489688816;0.8236706598009659;4.0
120111;Amygdala;0.999309994168494;0.49663639421459804;9.433981132056603
120111;GreyMatter;0.9527877399819188;0.6922024829410527;3.0
120111;Hippocampus;0.9982178115334256;0.5184839141673674;10.816653826391969
120111;Thalamus;0.9983255889227437;0.6992671110927083;16.0312195418814
120111;WhiteMatter;0.9781826288438344;0.8381297240528803;3.605551275463989
122317;Amygdala;0.999458231305032;0.5609938352325798;13.19090595827292
122317;GreyMatter;0.9547164365360047;0.7094762188601441;3.0
122317;Hippocampus;0.9985255822601414;0.5322020261127163;12.041594578792296
122317;Thalamus;0.9987912794605459;0.7490426957687153;15.132745950421556
122317;WhiteMatter;0.9775167144287643;0.8274111899707735;4.0
122620;Amygdala;0.9994320650297644;0.5674655429725222;13.152946437965905
122620;GreyMatter;0.9527250331372246;0.7129060800707857;4.0
122620;Hippocampus;0.9982814405376005;0.5358199196737133;13.92838827718412
122620;Thalamus;0.9986983718928557;0.7509923260121726;13.92838827718412
122620;WhiteMatter;0.9763995182177793;0.8022932098854844;4.123105625617661
123117;Amygdala;0.9993520676948053;0.5068000350969554;12.884098726725126
123117;GreyMatter;0.949916942248264;0.690170323068311;4.58257569495584
123117;Hippocampus;0.9981224832970982;0.5114284000239966;12.806248474865697
123117;Thalamus;0.9983189032665079;0.6984035073207048;17.549928774784245
123117;WhiteMatter;0.9782396874617088;0.8298535282204459;4.123105625617661
123925;Amygdala;0.9994033628159247;0.5309044770708718;11.445523142259598
123925;GreyMatter;0.954049830501324;0.6915558966970573;3.3166247903554
123925;Hippocampus;0.9982625362682442;0.5345684730585147;12.68857754044952
123925;Thalamus;0.9987573900996266;0.7712903636440785;15.362291495737216
123925;WhiteMatter;0.9769214604839102;0.8237482492611904;4.123105625617661
124422;Amygdala;0.9994649169612678;0.600309970724987;11.180339887498949
124422;GreyMatter;0.9543964471961683;0.6953743757324509;3.1622776601683795
124422;Hippocampus;0.998439475618622;0.5558981760923764;11.180339887498949
124422;Thalamus;0.9989365195787714;0.7855515782622844;15.811388300841896
124422;WhiteMatter;0.9731464853793343;0.7805805673812305;4.0
