SUBJECT;LABEL;ACURCY;DICE;HDRFDST
117122;Amygdala;0.9993686665654596;0.4775350567585615;13.416407864998739
117122;GreyMatter;0.955002767054792;0.7066723173521129;3.0
117122;Hippocampus;0.9985520943452143;0.5682466572715086;13.564659966250536
117122;Thalamus;0.9988183678952943;0.7611769913566153;14.317821063276353
117122;WhiteMatter;0.9764638388415648;0.8167357031625148;3.0
118528;Amygdala;0.9993066513403761;0.46689710183461847;13.92838827718412
118528;GreyMatter;0.9526586376546072;0.7105712324577415;3.1622776601683795
118528;Hippocampus;0.9982370616125872;0.5532772520154223;13.92838827718412
118528;Thalamus;0.9985514027256037;0.7355707522356655;15.556349186104045
118528;WhiteMatter;0.9775519870289048;0.823436827097868;3.0
118730;Amygdala;0.9994305665206081;0.5597147950089126;11.789826122551595
118730;GreyMatter;0.9508124743740526;0.7129962684860599;2.23606797749979
118730;Hippocampus;0.9981751616574387;0.5083387682847293;11.224972160321824
118730;Thalamus;0.9985406826216394;0.7218193803559657;15.0
118730;WhiteMatter;0.9765562853295147;0.804270270842496;2.8284271247461903
118932;Amygdala;0.9994133913002783;0.5332477299825736;12.36931687685298
118932;GreyMatter;0.9523388788546411;0.7180857809480823;3.0
118932;Hippocampus;0.998241441870121;0.527414658323524;12.36931687685298
118932;Thalamus;0.9985907097734726;0.7418605633208057;14.628738838327793
118932;WhiteMatter;0.9778172231495689;0.8265610157484998;2.8284271247461903
120111;Amygdala;0.9993352382842808;0.5109810904774018;9.539392014169456
120111;GreyMatter;0.9546289466552642;0.7038582758327521;2.23606797749979
120111;Hippocampus;0.9983099122115702;0.5359539182174959;10.816653826391969
120111;Thalamus;0.9983819559210073;0.7077147319104633;16.1245154965971
120111;WhiteMatter;0.9787604770284887;0.8442699639535326;2.23606797749979
122317;Amygdala;0.9994807089423764;0.5720528165669232;13.152946437965905
122317;GreyMatter;0.9561528151972805;0.7173056614374353;2.449489742783178
122317;Hippocampus;0.9985958969205522;0.5469220755067882;12.083045973594572
122317;Thalamus;0.9988097226501619;0.753167280202706;15.297058540778355
122317;WhiteMatter;0.9773736644393057;0.82931719923341;3.0
122620;Amygdala;0.9994629573723711;0.5864181091877496;13.152946437965905
122620;GreyMatter;0.9540075264351424;0.7192981715596266;3.7416573867739413
122620;Hippocampus;0.9983881804975028;0.5581850927359474;13.45362404707371
122620;Thalamus;0.9987419439283233;0.758689307508623;13.892443989449804
122620;WhiteMatter;0.9757868585127251;0.8011213764033774;3.1622776601683795
123117;Amygdala;0.9994067056440425;0.5332366010701006;12.806248474865697
123117;GreyMatter;0.9522306403855826;0.6985199276877917;4.123105625617661
123117;Hippocampus;0.9982952729298125;0.5406429569808977;12.68857754044952
123117;Thalamus;0.9984317525329703;0.7146901541365209;17.549928774784245
123117;WhiteMatter;0.9767193922876806;0.8250285892504419;3.1622776601683795
123925;Amygdala;0.999423419784632;0.5424442005122576;11.575836902790225
123925;GreyMatter;0.9552846020461105;0.6973768483954893;3.0
123925;Hippocampus;0.9983643196209371;0.5533240997229917;12.806248474865697
123925;Thalamus;0.9987905878409353;0.776490136764518;15.0
123925;WhiteMatter;0.9762769862767684;0.8223220621981563;3.1622776601683795
124422;Amygdala;0.9994869335188719;0.6098009993863417;11.445523142259598
124422;GreyMatter;0.954500190137758;0.6932657787171875;3.0
124422;Hippocampus;0.9985029893528619;0.5691537006933617;11.0
124422;Thalamus;0.998958075056635;0.7894234129295282;16.0
124422;WhiteMatter;0.9720131513774354;0.7760934159877678;3.1622776601683795
