LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9992804389571344
Amygdala;ACURCY;STD;4.4729107732302556e-05
Amygdala;DICE;MEAN;0.4398755145705218
Amygdala;DICE;STD;0.03419798770246466
Amygdala;HDRFDST;MEAN;12.277742644699439
Amygdala;HDRFDST;STD;1.2478123058091963
GreyMatter;ACURCY;MEAN;0.9392872444941027
GreyMatter;ACURCY;STD;0.006444717635845225
GreyMatter;DICE;MEAN;0.5973832523460106
GreyMatter;DICE;STD;0.027095322026052044
GreyMatter;HDRFDST;MEAN;4.255174550502761
GreyMatter;HDRFDST;STD;0.8907803010583611
Hippocampus;ACURCY;MEAN;0.997476914025573
Hippocampus;ACURCY;STD;0.00032019784259815546
Hippocampus;DICE;MEAN;0.4065428920343906
Hippocampus;DICE;STD;0.029680972328470036
Hippocampus;HDRFDST;MEAN;13.66597558572028
Hippocampus;HDRFDST;STD;0.8006942553167408
Thalamus;ACURCY;MEAN;0.9980936081783558
Thalamus;ACURCY;STD;0.0001921719240849851
Thalamus;DICE;MEAN;0.651732073514636
Thalamus;DICE;STD;0.03028800013844089
Thalamus;HDRFDST;MEAN;34.24719321195771
Thalamus;HDRFDST;STD;2.1516870364526053
WhiteMatter;ACURCY;MEAN;0.9659376189081426
WhiteMatter;ACURCY;STD;0.004416038777075262
WhiteMatter;DICE;MEAN;0.6917480611198588
WhiteMatter;DICE;STD;0.05900454573538837
WhiteMatter;HDRFDST;MEAN;5.050112687703045
WhiteMatter;HDRFDST;STD;0.3104220377175686
