LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9993567246001833
Amygdala;ACURCY;STD;4.665776707659415e-05
Amygdala;DICE;MEAN;0.5007400318056984
Amygdala;DICE;STD;0.03956770113130769
Amygdala;HDRFDST;MEAN;12.408100002479788
Amygdala;HDRFDST;STD;1.1571751502953436
GreyMatter;ACURCY;MEAN;0.9495857601977293
GreyMatter;ACURCY;STD;0.0027158772689060105
GreyMatter;DICE;MEAN;0.6736336289970459
GreyMatter;DICE;STD;0.010748918700896575
GreyMatter;HDRFDST;MEAN;3.240584480557568
GreyMatter;HDRFDST;STD;0.4456593142406377
Hippocampus;ACURCY;MEAN;0.9979461087694024
Hippocampus;ACURCY;STD;0.0001921970569541357
Hippocampus;DICE;MEAN;0.47686053864044453
Hippocampus;DICE;STD;0.02089121268411052
Hippocampus;HDRFDST;MEAN;13.04475902077319
Hippocampus;HDRFDST;STD;0.7309323429405179
Thalamus;ACURCY;MEAN;0.9983999956658505
Thalamus;ACURCY;STD;0.0002066462503280495
Thalamus;DICE;MEAN;0.7062785849617104
Thalamus;DICE;STD;0.027823331294142925
Thalamus;HDRFDST;MEAN;31.338003649613796
Thalamus;HDRFDST;STD;2.393643093026293
WhiteMatter;ACURCY;MEAN;0.974181033046853
WhiteMatter;ACURCY;STD;0.0008762069208283673
WhiteMatter;DICE;MEAN;0.7872226833336641
WhiteMatter;DICE;STD;0.012848553598342242
WhiteMatter;HDRFDST;MEAN;4.319769472741432
WhiteMatter;HDRFDST;STD;0.1989766377522936
