LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9992971646247174
Amygdala;ACURCY;STD;6.132146145802766e-05
Amygdala;DICE;MEAN;0.47880188870602514
Amygdala;DICE;STD;0.03920921083551338
Amygdala;HDRFDST;MEAN;11.818659321591298
Amygdala;HDRFDST;STD;1.1913403544592716
GreyMatter;ACURCY;MEAN;0.9278260124821202
GreyMatter;ACURCY;STD;0.0018551409045697233
GreyMatter;DICE;MEAN;0.538510448586169
GreyMatter;DICE;STD;0.008253114379385978
GreyMatter;HDRFDST;MEAN;2.8041115109297308
GreyMatter;HDRFDST;STD;0.19224628545535802
Hippocampus;ACURCY;MEAN;0.9976552596691592
Hippocampus;ACURCY;STD;5.09199650992318e-05
Hippocampus;DICE;MEAN;0.44832422518020615
Hippocampus;DICE;STD;0.020137051109834946
Hippocampus;HDRFDST;MEAN;11.107944267106893
Hippocampus;HDRFDST;STD;0.9019834581892887
Thalamus;ACURCY;MEAN;0.9983686768244839
Thalamus;ACURCY;STD;6.515516816386294e-05
Thalamus;DICE;MEAN;0.6985785470640635
Thalamus;DICE;STD;0.017163528729238414
Thalamus;HDRFDST;MEAN;10.575069755791493
Thalamus;HDRFDST;STD;1.291471896768969
WhiteMatter;ACURCY;MEAN;0.9518416735165826
WhiteMatter;ACURCY;STD;0.0015280405554148366
WhiteMatter;DICE;MEAN;0.6099543199110274
WhiteMatter;DICE;STD;0.01980602057902261
WhiteMatter;HDRFDST;MEAN;4.110438006644292
WhiteMatter;HDRFDST;STD;0.0655697608208872
