LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.999292657570255
Amygdala;ACURCY;STD;6.598752655859323e-05
Amygdala;DICE;MEAN;0.48664989008234844
Amygdala;DICE;STD;0.04212555823683156
Amygdala;HDRFDST;MEAN;11.682478396715885
Amygdala;HDRFDST;STD;1.1915110197839829
GreyMatter;ACURCY;MEAN;0.9292814913716418
GreyMatter;ACURCY;STD;0.002036097109050609
GreyMatter;DICE;MEAN;0.5545689432575059
GreyMatter;DICE;STD;0.008428441622461537
GreyMatter;HDRFDST;MEAN;2.380672598337785
GreyMatter;HDRFDST;STD;0.17999438747810703
Hippocampus;ACURCY;MEAN;0.997658060728582
Hippocampus;ACURCY;STD;5.238163149627739e-05
Hippocampus;DICE;MEAN;0.45083579061781814
Hippocampus;DICE;STD;0.01984952418904714
Hippocampus;HDRFDST;MEAN;11.213559051349474
Hippocampus;HDRFDST;STD;0.8695363143067987
Thalamus;ACURCY;MEAN;0.9984100587311847
Thalamus;ACURCY;STD;6.851398651187349e-05
Thalamus;DICE;MEAN;0.7062256520296001
Thalamus;DICE;STD;0.01735658553590836
Thalamus;HDRFDST;MEAN;8.94571808804334
Thalamus;HDRFDST;STD;1.4744924174963567
WhiteMatter;ACURCY;MEAN;0.9531156022583224
WhiteMatter;ACURCY;STD;0.0017091824284339082
WhiteMatter;DICE;MEAN;0.6375732450779482
WhiteMatter;DICE;STD;0.02109070025851893
WhiteMatter;HDRFDST;MEAN;4.023050932512855
WhiteMatter;HDRFDST;STD;0.12272405798151274
