LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9992606932172519
Amygdala;ACURCY;STD;7.598674296196182e-05
Amygdala;DICE;MEAN;0.48177562442013055
Amygdala;DICE;STD;0.0453853957901653
Amygdala;HDRFDST;MEAN;12.068790580205365
Amygdala;HDRFDST;STD;1.2017878062063563
GreyMatter;ACURCY;MEAN;0.9308485976663142
GreyMatter;ACURCY;STD;0.0029371203204899953
GreyMatter;DICE;MEAN;0.5729191432955554
GreyMatter;DICE;STD;0.007747458351429727
GreyMatter;HDRFDST;MEAN;2.212461179749811
GreyMatter;HDRFDST;STD;0.07082039324993694
Hippocampus;ACURCY;MEAN;0.9977784486487999
Hippocampus;ACURCY;STD;5.695844769871022e-05
Hippocampus;DICE;MEAN;0.46679352817504477
Hippocampus;DICE;STD;0.0199694924351935
Hippocampus;HDRFDST;MEAN;11.066435865718876
Hippocampus;HDRFDST;STD;0.8567363829854204
Thalamus;ACURCY;MEAN;0.9985408901075227
Thalamus;ACURCY;STD;5.2222491660768226e-05
Thalamus;DICE;MEAN;0.7284395141393265
Thalamus;DICE;STD;0.015285772271003329
Thalamus;HDRFDST;MEAN;6.629952420567295
Thalamus;HDRFDST;STD;0.49369109877925005
WhiteMatter;ACURCY;MEAN;0.9563533848843535
WhiteMatter;ACURCY;STD;0.0023683374661366057
WhiteMatter;DICE;MEAN;0.6768437095291129
WhiteMatter;DICE;STD;0.021636562371888195
WhiteMatter;HDRFDST;MEAN;3.7906388999105394
WhiteMatter;HDRFDST;STD;0.17622919872999396
