SUBJECT;LABEL;ACURCY;DICE;HDRFDST
117122;Amygdala;0.9991304036096088;0.39522206188872855;14.45683229480096
117122;GreyMatter;0.9266537402961446;0.555452156088482;2.449489742783178
117122;Hippocampus;0.9977643396087439;0.46216133773328527;12.24744871391589
117122;Thalamus;0.998429101324463;0.7032617689326307;7.0
117122;WhiteMatter;0.9575423942649057;0.6632596341615044;4.0
118528;Amygdala;0.9992177782204144;0.42246808510638295;13.74772708486752
118528;GreyMatter;0.9259001054604636;0.5598181858021681;2.23606797749979
118528;Hippocampus;0.9977269921497716;0.48572099209764497;12.24744871391589
118528;Thalamus;0.998526273879752;0.7315372824055604;6.4031242374328485
118528;WhiteMatter;0.9548525703293573;0.6535983436413534;4.0
118730;Amygdala;0.9993554105229232;0.5231923601637107;11.40175425099138
118730;GreyMatter;0.9265274044472754;0.5633406635564598;2.23606797749979
118730;Hippocampus;0.9976056129081118;0.42996706915477495;11.224972160321824
118730;Thalamus;0.9984447780356366;0.7067594001304064;6.708203932499369
118730;WhiteMatter;0.9510205366069073;0.6190754953279909;4.0
118932;Amygdala;0.9992583532375694;0.4676485189475426;12.36931687685298
118932;GreyMatter;0.9274187868554005;0.5742203216424687;2.23606797749979
118932;Hippocampus;0.9977582303021836;0.46714888487040385;11.224972160321824
118932;Thalamus;0.9984956120770155;0.7268808203411112;6.557438524302
118932;WhiteMatter;0.9540492541516484;0.6511461430889243;4.0
120111;Amygdala;0.99923011210347;0.47163990190649474;10.344080432788601
120111;GreyMatter;0.929147835881894;0.5531605236776659;2.23606797749979
120111;Hippocampus;0.9977208828432114;0.4606949975451421;10.04987562112089
120111;Thalamus;0.9984120413740684;0.71000336813742;8.06225774829855
120111;WhiteMatter;0.9556657997214848;0.6748995820992413;3.605551275463989
122317;Amygdala;0.9993418086705814;0.5098712446351932;13.379088160259652
122317;GreyMatter;0.9312481693693432;0.5744514777565954;2.449489742783178
122317;Hippocampus;0.9976756970286523;0.41984117850155367;11.045361017187261
122317;Thalamus;0.9984342884715426;0.6939593988689363;7.3484692283495345
122317;WhiteMatter;0.9580064710236166;0.6821203263382924;3.7416573867739413
122620;Amygdala;0.9993572548418848;0.5288152780125064;13.19090595827292
122620;GreyMatter;0.9269579376548723;0.5673307436674613;2.449489742783178
122620;Hippocampus;0.99775408058452;0.47386044502052277;12.68857754044952
122620;Thalamus;0.9985148621561771;0.725053350405463;5.916079783099616
122620;WhiteMatter;0.954642663777541;0.6317558714971289;4.123105625617661
123117;Amygdala;0.9992966228560224;0.4820033955857385;12.649110640673518
123117;GreyMatter;0.933214905002012;0.563185044338927;2.449489742783178
123117;Hippocampus;0.9976888378012536;0.46249530856254356;11.0
123117;Thalamus;0.9984945746475996;0.7191518644359383;6.708203932499369
123117;WhiteMatter;0.9529949953252278;0.6605612723104661;3.7416573867739413
123925;Amygdala;0.9992188156498302;0.4638025160218372;11.445523142259598
123925;GreyMatter;0.9341590810404126;0.5665681966324918;2.449489742783178
123925;Hippocampus;0.9977583455721187;0.4739077505748681;10.344080432788601
123925;Thalamus;0.9985962427303574;0.7478048376408217;6.4031242374328485
123925;WhiteMatter;0.9578897025793608;0.6862455951705119;4.0
124422;Amygdala;0.9992321869623018;0.5146812386156648;11.357816691600547
124422;GreyMatter;0.9292893873621962;0.5563540662451283;2.23606797749979
124422;Hippocampus;0.9977706794551744;0.47242075399639916;10.099504938362077
124422;Thalamus;0.9985056405613691;0.7202416918429003;6.4031242374328485
124422;WhiteMatter;0.9564749946658837;0.6459130030326844;4.0
