LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9993042652527195
Amygdala;ACURCY;STD;6.627846957745596e-05
Amygdala;DICE;MEAN;0.4831339969697709
Amygdala;DICE;STD;0.03911625032662912
Amygdala;HDRFDST;MEAN;12.831664116934132
Amygdala;HDRFDST;STD;1.203493244760855
GreyMatter;ACURCY;MEAN;0.9163876730792484
GreyMatter;ACURCY;STD;0.0017165331317875365
GreyMatter;DICE;MEAN;0.5343678057895108
GreyMatter;DICE;STD;0.010677795943157268
GreyMatter;HDRFDST;MEAN;3.786462630867456
GreyMatter;HDRFDST;STD;0.4033618041464807
Hippocampus;ACURCY;MEAN;0.9974709545699284
Hippocampus;ACURCY;STD;7.473645693662733e-05
Hippocampus;DICE;MEAN;0.43694432738511446
Hippocampus;DICE;STD;0.020277186640596828
Hippocampus;HDRFDST;MEAN;12.912703114267405
Hippocampus;HDRFDST;STD;0.8136942194638719
Thalamus;ACURCY;MEAN;0.9982842992319911
Thalamus;ACURCY;STD;7.27248754508615e-05
Thalamus;DICE;MEAN;0.6900188168049324
Thalamus;DICE;STD;0.01706924469206015
Thalamus;HDRFDST;MEAN;8.037790328770853
Thalamus;HDRFDST;STD;0.5421500075788399
WhiteMatter;ACURCY;MEAN;0.9511854302490672
WhiteMatter;ACURCY;STD;0.0016584064770220745
WhiteMatter;DICE;MEAN;0.5433560679959365
WhiteMatter;DICE;STD;0.02589680335144315
WhiteMatter;HDRFDST;MEAN;4.222391512794454
WhiteMatter;HDRFDST;STD;0.26722633231283105
