LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.999267159860611
Amygdala;ACURCY;STD;7.47903673504664e-05
Amygdala;DICE;MEAN;0.4823795757435125
Amygdala;DICE;STD;0.04466295227011068
Amygdala;HDRFDST;MEAN;12.103264108427306
Amygdala;HDRFDST;STD;1.2692509293498362
GreyMatter;ACURCY;MEAN;0.9297720571614386
GreyMatter;ACURCY;STD;0.0026000807861763305
GreyMatter;DICE;MEAN;0.5709199020478498
GreyMatter;DICE;STD;0.00744021656721015
GreyMatter;HDRFDST;MEAN;2.212461179749811
GreyMatter;HDRFDST;STD;0.07082039324993694
Hippocampus;ACURCY;MEAN;0.9977611466315416
Hippocampus;ACURCY;STD;5.7094097175925366e-05
Hippocampus;DICE;MEAN;0.4654161408057574
Hippocampus;DICE;STD;0.020128292975478523
Hippocampus;HDRFDST;MEAN;11.048120652334942
Hippocampus;HDRFDST;STD;0.859668570700419
Thalamus;ACURCY;MEAN;0.9985143664954563
Thalamus;ACURCY;STD;5.368976237602486e-05
Thalamus;DICE;MEAN;0.7245866981257588
Thalamus;DICE;STD;0.015372545528343388
Thalamus;HDRFDST;MEAN;6.904730818123083
Thalamus;HDRFDST;STD;0.5698178035664775
WhiteMatter;ACURCY;MEAN;0.9561504636906044
WhiteMatter;ACURCY;STD;0.002237863722648809
WhiteMatter;DICE;MEAN;0.6703450487450792
WhiteMatter;DICE;STD;0.020470247179691058
WhiteMatter;HDRFDST;MEAN;3.7506596725553103
WhiteMatter;HDRFDST;STD;0.18042178545645285
