LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9992172133977324
Amygdala;ACURCY;STD;8.365882526716288e-05
Amygdala;DICE;MEAN;0.44234981962379305
Amygdala;DICE;STD;0.044800863822384324
Amygdala;HDRFDST;MEAN;21.428909247066947
Amygdala;HDRFDST;STD;3.2866165704214287
GreyMatter;ACURCY;MEAN;0.9248403828391192
GreyMatter;ACURCY;STD;0.0036027692083942043
GreyMatter;DICE;MEAN;0.5631134490235731
GreyMatter;DICE;STD;0.018025548098979317
GreyMatter;HDRFDST;MEAN;5.709833487388526
GreyMatter;HDRFDST;STD;0.8931973725311675
Hippocampus;ACURCY;MEAN;0.9969794205126767
Hippocampus;ACURCY;STD;0.0002805574469817586
Hippocampus;DICE;MEAN;0.3930186682584569
Hippocampus;DICE;STD;0.02019737528572132
Hippocampus;HDRFDST;MEAN;18.61681382608416
Hippocampus;HDRFDST;STD;0.9561605330286034
Thalamus;ACURCY;MEAN;0.9974219763745047
Thalamus;ACURCY;STD;0.000300706866929662
Thalamus;DICE;MEAN;0.5889491922691558
Thalamus;DICE;STD;0.02950512086965708
Thalamus;HDRFDST;MEAN;43.08724863399273
Thalamus;HDRFDST;STD;1.5456406932053162
WhiteMatter;ACURCY;MEAN;0.945568706702451
WhiteMatter;ACURCY;STD;0.0040051768163832675
WhiteMatter;DICE;MEAN;0.4812151185129549
WhiteMatter;DICE;STD;0.06860817546409059
WhiteMatter;HDRFDST;MEAN;4.670206520543941
WhiteMatter;HDRFDST;STD;0.29861522980058824
