LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9993473877354402
Amygdala;ACURCY;STD;5.255629510682808e-05
Amygdala;DICE;MEAN;0.5031443013675828
Amygdala;DICE;STD;0.04135639538043202
Amygdala;HDRFDST;MEAN;11.871494849953669
Amygdala;HDRFDST;STD;1.2114495563264387
GreyMatter;ACURCY;MEAN;0.9496466342504555
GreyMatter;ACURCY;STD;0.0026416480026676867
GreyMatter;DICE;MEAN;0.6830915186734341
GreyMatter;DICE;STD;0.010083824102831995
GreyMatter;HDRFDST;MEAN;3.299056808119752
GreyMatter;HDRFDST;STD;0.4649991148364791
Hippocampus;ACURCY;MEAN;0.9981585973677649
Hippocampus;ACURCY;STD;0.00019845502901334514
Hippocampus;DICE;MEAN;0.5071590015569252
Hippocampus;DICE;STD;0.024881848006207186
Hippocampus;HDRFDST;MEAN;12.138498935061502
Hippocampus;HDRFDST;STD;0.9256584702312134
Thalamus;ACURCY;MEAN;0.9985449360822445
Thalamus;ACURCY;STD;0.00020517283280694
Thalamus;DICE;MEAN;0.7269186328717019
Thalamus;DICE;STD;0.02927553610107687
Thalamus;HDRFDST;MEAN;14.41196283971853
Thalamus;HDRFDST;STD;0.7715744335915644
WhiteMatter;ACURCY;MEAN;0.975755620360313
WhiteMatter;ACURCY;STD;0.0009898019256153637
WhiteMatter;DICE;MEAN;0.8024631977286871
WhiteMatter;DICE;STD;0.0129127413893235
WhiteMatter;HDRFDST;MEAN;4.451846661188501
WhiteMatter;HDRFDST;STD;0.2847126714159284
