LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9991556016174217
Amygdala;ACURCY;STD;5.837063280413789e-05
Amygdala;DICE;MEAN;0.37188014031180666
Amygdala;DICE;STD;0.03815892370257706
Amygdala;HDRFDST;MEAN;59.81164469785473
Amygdala;HDRFDST;STD;2.089774757620072
GreyMatter;ACURCY;MEAN;0.9368791402799376
GreyMatter;ACURCY;STD;0.006710390844621288
GreyMatter;DICE;MEAN;0.5482618787205716
GreyMatter;DICE;STD;0.03024230708308611
GreyMatter;HDRFDST;MEAN;4.416799862341151
GreyMatter;HDRFDST;STD;1.0449301297326998
Hippocampus;ACURCY;MEAN;0.9970699074117301
Hippocampus;ACURCY;STD;0.0003249795948016492
Hippocampus;DICE;MEAN;0.29649933004121576
Hippocampus;DICE;STD;0.02845816398227422
Hippocampus;HDRFDST;MEAN;48.83308841488658
Hippocampus;HDRFDST;STD;2.056568954319313
Thalamus;ACURCY;MEAN;0.9975731183134071
Thalamus;ACURCY;STD;0.00019382368942401425
Thalamus;DICE;MEAN;0.5431697730020526
Thalamus;DICE;STD;0.03747421729684258
Thalamus;HDRFDST;MEAN;47.184911462531176
Thalamus;HDRFDST;STD;1.2977404490475433
WhiteMatter;ACURCY;MEAN;0.9575529875719413
WhiteMatter;ACURCY;STD;0.005099989185057609
WhiteMatter;DICE;MEAN;0.5775907233495396
WhiteMatter;DICE;STD;0.07665390125946632
WhiteMatter;HDRFDST;MEAN;5.724706845788992
WhiteMatter;HDRFDST;STD;0.35739548091245404
