LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9992955854266065
Amygdala;ACURCY;STD;5.430151195306533e-05
Amygdala;DICE;MEAN;0.4649266984632782
Amygdala;DICE;STD;0.0402831015142036
Amygdala;HDRFDST;MEAN;53.39583831620429
Amygdala;HDRFDST;STD;2.23258829831423
GreyMatter;ACURCY;MEAN;0.9489944600116491
GreyMatter;ACURCY;STD;0.0030836177654718906
GreyMatter;DICE;MEAN;0.6589433611682917
GreyMatter;DICE;STD;0.012432783785432555
GreyMatter;HDRFDST;MEAN;3.1175752667736534
GreyMatter;HDRFDST;STD;0.5298343665724057
Hippocampus;ACURCY;MEAN;0.9978054102866197
Hippocampus;ACURCY;STD;0.0002089853781359261
Hippocampus;DICE;MEAN;0.4273881597190877
Hippocampus;DICE;STD;0.02791782683886647
Hippocampus;HDRFDST;MEAN;46.98472507798722
Hippocampus;HDRFDST;STD;2.176145524995669
Thalamus;ACURCY;MEAN;0.998102518544339
Thalamus;ACURCY;STD;0.0002358892119445868
Thalamus;DICE;MEAN;0.6544902814926636
Thalamus;DICE;STD;0.03233183661044125
Thalamus;HDRFDST;MEAN;43.795078303009376
Thalamus;HDRFDST;STD;0.8894472627862001
WhiteMatter;ACURCY;MEAN;0.9716734624056904
WhiteMatter;ACURCY;STD;0.0010465999484953116
WhiteMatter;DICE;MEAN;0.7536021468387306
WhiteMatter;DICE;STD;0.015611932127505505
WhiteMatter;HDRFDST;MEAN;4.91002954220968
WhiteMatter;HDRFDST;STD;0.30267126495292
