LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9991443858527363
Amygdala;ACURCY;STD;8.368125795507616e-05
Amygdala;DICE;MEAN;0.42715911314440697
Amygdala;DICE;STD;0.04628026480810085
Amygdala;HDRFDST;MEAN;19.899573619501744
Amygdala;HDRFDST;STD;2.325289178151879
GreyMatter;ACURCY;MEAN;0.9352456730836287
GreyMatter;ACURCY;STD;0.0025789980661582806
GreyMatter;DICE;MEAN;0.5845645566400289
GreyMatter;DICE;STD;0.008745504821944252
GreyMatter;HDRFDST;MEAN;3.318210855447648
GreyMatter;HDRFDST;STD;0.6240806989399583
Hippocampus;ACURCY;MEAN;0.9977520172526818
Hippocampus;ACURCY;STD;0.00013809908260517217
Hippocampus;DICE;MEAN;0.4221121245729142
Hippocampus;DICE;STD;0.022081420404645155
Hippocampus;HDRFDST;MEAN;17.679071726757634
Hippocampus;HDRFDST;STD;1.2043350365072434
Thalamus;ACURCY;MEAN;0.9980781504800589
Thalamus;ACURCY;STD;0.0002443114673572378
Thalamus;DICE;MEAN;0.6366720475120083
Thalamus;DICE;STD;0.03224529592834008
Thalamus;HDRFDST;MEAN;34.61452755568509
Thalamus;HDRFDST;STD;0.9666861417841336
WhiteMatter;ACURCY;MEAN;0.955241825373195
WhiteMatter;ACURCY;STD;0.0008004931385685376
WhiteMatter;DICE;MEAN;0.6477678426927869
WhiteMatter;DICE;STD;0.015677330040066738
WhiteMatter;HDRFDST;MEAN;5.259412989223413
WhiteMatter;HDRFDST;STD;0.19640521578626807
