SUBJECT;LABEL;ACURCY;DICE;HDRFDST
117122;Amygdala;0.9990683883845253;0.3653211873723889;19.672315572906
117122;GreyMatter;0.937271369288101;0.5814114304218969;3.0
117122;Hippocampus;0.997937013971523;0.4390886012473752;17.69180601295413
117122;Thalamus;0.9982855902552641;0.6513677597805959;35.35533905932738
117122;WhiteMatter;0.9546615680468974;0.6465049897903425;5.385164807134504
118528;Amygdala;0.9990068342391821;0.35653472740851383;17.4928556845359
118528;GreyMatter;0.9343326775626726;0.5910314255460435;3.1622776601683795
118528;Hippocampus;0.9977035923529464;0.4494251602918417;17.233687939614086
118528;Thalamus;0.9980487105386345;0.6414167090323674;35.2845575287547
118528;WhiteMatter;0.9556259163239403;0.655567882898198;5.385164807134504
118730;Amygdala;0.9991944936935242;0.45542394014962595;19.82422760159901
118730;GreyMatter;0.931268802687726;0.5911686117588657;3.0
118730;Hippocampus;0.9976341998520165;0.39808786439087335;16.492422502470642
118730;Thalamus;0.998011132539792;0.6166629637858254;33.301651610693426
118730;WhiteMatter;0.9553575679150286;0.6246690416842725;5.0
118932;Amygdala;0.9990733449917346;0.3992227785666243;21.307275752662516
118932;GreyMatter;0.9329218888269889;0.5927511179850375;3.605551275463989
118932;Hippocampus;0.9975978898224601;0.4031163177040071;18.788294228055936
118932;Thalamus;0.9978613968940977;0.6114636342694394;33.61547262794322
118932;WhiteMatter;0.95415530249194;0.6382663678565712;5.0990195135927845
120111;Amygdala;0.9990901744022591;0.41650033266799735;19.28730152198591
120111;GreyMatter;0.9368246982895901;0.5752324323318876;3.0
120111;Hippocampus;0.9977155804261968;0.4119287833827893;16.401219466856727
120111;Thalamus;0.9978068742147956;0.6060053841375026;35.12833614050059
120111;WhiteMatter;0.9546857747332682;0.6686720382981592;5.0
122317;Amygdala;0.99924751786367;0.4558186062020674;21.42428528562855
122317;GreyMatter;0.9368484438962207;0.586760539583214;3.1622776601683795
122317;Hippocampus;0.9979064674387217;0.4017786561264822;17.320508075688775
122317;Thalamus;0.9980964322917657;0.6230196776697257;36.05551275463989
122317;WhiteMatter;0.9558633723902454;0.663673766241067;5.477225575051661
122620;Amygdala;0.9992599670166608;0.48615335360973266;21.213203435596427
122620;GreyMatter;0.9364174496088834;0.5992253294456913;3.1622776601683795
122620;Hippocampus;0.9978382276371427;0.45227803738317757;18.973665961010276
122620;Thalamus;0.9983461069711914;0.6737756354872447;34.132096331752024
122620;WhiteMatter;0.9553169928978735;0.6335819992589176;5.477225575051661
123117;Amygdala;0.9991049289539519;0.4050264347559574;14.89966442575134
123117;GreyMatter;0.9308590180684471;0.5696150760792665;5.0990195135927845
123117;Hippocampus;0.9975148954691884;0.3910403073185888;20.223748416156685
123117;Thalamus;0.997691604279696;0.5885012123453746;33.03028912982749
123117;WhiteMatter;0.9548762006660527;0.6397759124262228;5.385164807134504
123925;Amygdala;0.9991585294737731;0.42619085049520516;19.87460691435179
123925;GreyMatter;0.9385815273704426;0.5819707564763099;3.1622776601683795
123925;Hippocampus;0.9977539653145849;0.4318745079744584;16.431676725154983
123925;Thalamus;0.9981018499787154;0.6548305280147567;35.0
123925;WhiteMatter;0.9571473641973195;0.6728622605264524;5.385164807134504
124422;Amygdala;0.9992396795080832;0.5053989202159568;24.0
124422;GreyMatter;0.9371308552372146;0.576478846772077;2.8284271247461903
124422;Hippocampus;0.9979183402420368;0.4425030099095484;17.233687939614086
124422;Thalamus;0.9985318068366368;0.6996769705972508;35.24202037341219
124422;WhiteMatter;0.9547281940693849;0.6341041679476644;5.0
