LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9993812425153792
Amygdala;ACURCY;STD;5.580578047830206e-05
Amygdala;DICE;MEAN;0.5170594187023227
Amygdala;DICE;STD;0.03911958995957894
Amygdala;HDRFDST;MEAN;21.39606966210177
Amygdala;HDRFDST;STD;4.473052985879798
GreyMatter;ACURCY;MEAN;0.9528286953898597
GreyMatter;ACURCY;STD;0.0014879904882885322
GreyMatter;DICE;MEAN;0.6967255523734365
GreyMatter;DICE;STD;0.010806775621714977
GreyMatter;HDRFDST;MEAN;2.939139893181926
GreyMatter;HDRFDST;STD;0.40181673472683715
Hippocampus;ACURCY;MEAN;0.9981130196354264
Hippocampus;ACURCY;STD;0.00015519879551944071
Hippocampus;DICE;MEAN;0.5072749616144009
Hippocampus;DICE;STD;0.014593624321124902
Hippocampus;HDRFDST;MEAN;16.92698992133818
Hippocampus;HDRFDST;STD;1.333046211845535
Thalamus;ACURCY;MEAN;0.9982742246396633
Thalamus;ACURCY;STD;0.00016908134354331707
Thalamus;DICE;MEAN;0.6893826077686048
Thalamus;DICE;STD;0.021055851145497177
Thalamus;HDRFDST;MEAN;42.7791336559538
Thalamus;HDRFDST;STD;1.1600532944829616
WhiteMatter;ACURCY;MEAN;0.9711931441131242
WhiteMatter;ACURCY;STD;0.002323812783936704
WhiteMatter;DICE;MEAN;0.772672261560899
WhiteMatter;DICE;STD;0.021178799211567696
WhiteMatter;HDRFDST;MEAN;4.321472870693589
WhiteMatter;HDRFDST;STD;0.1577093144342029
