LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9992167177370114
Amygdala;ACURCY;STD;5.9992100127159437e-05
Amygdala;DICE;MEAN;0.41834644443159
Amygdala;DICE;STD;0.04153323895677719
Amygdala;HDRFDST;MEAN;20.505982283091576
Amygdala;HDRFDST;STD;3.795351183426172
GreyMatter;ACURCY;MEAN;0.9368502305802148
GreyMatter;ACURCY;STD;0.004646408646262891
GreyMatter;DICE;MEAN;0.6116351861652156
GreyMatter;DICE;STD;0.026497368553075457
GreyMatter;HDRFDST;MEAN;6.035378823860991
GreyMatter;HDRFDST;STD;0.8210983208424681
Hippocampus;ACURCY;MEAN;0.997547977940562
Hippocampus;ACURCY;STD;0.00027079903920425964
Hippocampus;DICE;MEAN;0.43680618728180154
Hippocampus;DICE;STD;0.025891166288637232
Hippocampus;HDRFDST;MEAN;16.62701096058417
Hippocampus;HDRFDST;STD;0.9708277481684391
Thalamus;ACURCY;MEAN;0.9982869965484724
Thalamus;ACURCY;STD;0.00018196119831278307
Thalamus;DICE;MEAN;0.6758146965974342
Thalamus;DICE;STD;0.027438719961536503
Thalamus;HDRFDST;MEAN;39.262563956609895
Thalamus;HDRFDST;STD;2.3132383260525136
WhiteMatter;ACURCY;MEAN;0.9514292837967705
WhiteMatter;ACURCY;STD;0.004815072222772821
WhiteMatter;DICE;MEAN;0.5329325887289473
WhiteMatter;DICE;STD;0.07099275801513072
WhiteMatter;HDRFDST;MEAN;4.6389386840201885
WhiteMatter;HDRFDST;STD;0.28328057805123413
