LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9993978183320464
Amygdala;ACURCY;STD;7.19126703612213e-05
Amygdala;DICE;MEAN;0.5346039519682197
Amygdala;DICE;STD;0.04557010310648069
Amygdala;HDRFDST;MEAN;12.7626506451892
Amygdala;HDRFDST;STD;1.1021562996470513
GreyMatter;ACURCY;MEAN;0.954669879009218
GreyMatter;ACURCY;STD;0.001540232911803953
GreyMatter;DICE;MEAN;0.7150843818682386
GreyMatter;DICE;STD;0.007886953972397507
GreyMatter;HDRFDST;MEAN;2.5909464102676214
GreyMatter;HDRFDST;STD;0.5357207286649696
Hippocampus;ACURCY;MEAN;0.9984802465946668
Hippocampus;ACURCY;STD;0.00013312464918844482
Hippocampus;DICE;MEAN;0.5647841551212796
Hippocampus;DICE;STD;0.017899026339458946
Hippocampus;HDRFDST;MEAN;12.462166204447538
Hippocampus;HDRFDST;STD;0.8912987673758049
Thalamus;ACURCY;MEAN;0.9985866061637833
Thalamus;ACURCY;STD;0.00017164818284481174
Thalamus;DICE;MEAN;0.7362764839454502
Thalamus;DICE;STD;0.02270318155971861
Thalamus;HDRFDST;MEAN;16.691067024768557
Thalamus;HDRFDST;STD;1.0527495308399732
WhiteMatter;ACURCY;MEAN;0.9773051134089019
WhiteMatter;ACURCY;STD;0.0015392690199033199
WhiteMatter;DICE;MEAN;0.822975592690988
WhiteMatter;DICE;STD;0.017295371932968515
WhiteMatter;HDRFDST;MEAN;2.792162569778276
WhiteMatter;HDRFDST;STD;0.3222238103076422
